12/5/16,1145784.107
12/6/16,1143529.082
12/7/16,1162716.452
12/8/16,1163208.946
12/9/16,1171621.59
12/12/16,1177184.393
12/13/16,1188627.106
12/14/16,1180922.712
12/15/16,1182765.493
12/16/16,1182338.032
12/19/16,1180911.854
12/20/16,1186580.877
12/21/16,1184042.545
12/22/16,1183818.438
12/23/16,1181733.704
12/27/16,1181836.936
12/28/16,1175903.953
12/29/16,1176370.426
12/30/16,1170740.987
1/3/17,1175241.385
1/4/17,1179621.458
1/5/17,1176052.599
1/6/17,1181897.485
1/9/17,1177913.763
1/10/17,1175266.89
1/11/17,1181858.312
1/12/17,1181305.85
1/13/17,1182533.796
1/17/17,1184000.976
1/18/17,1183492.234
1/19/17,1178339.003
1/20/17,1186974.328
1/23/17,1187023.064
1/24/17,1193542.314
1/25/17,1201729.793
1/26/17,1201019.672
1/27/17,1200326.65
1/30/17,1191646.273
1/31/17,1187786.827
2/1/17,1186881.464
2/2/17,1191577.092
2/3/17,1199883.33
2/6/17,1198177.384
2/7/17,1197865.186
2/8/17,1201229.104
2/9/17,1208966.497
2/10/17,1218989.64
2/13/17,1225159.401
2/14/17,1229830.024
2/15/17,1236103.241
2/16/17,1231644.41
2/17/17,1236209.222
2/21/17,1242017.395
2/22/17,1241908.954
2/23/17,1239752.077
2/24/17,1241624.537
2/27/17,1243084.398
2/28/17,1243203.858
3/1/17,1259598.825
3/2/17,1251831.562
3/3/17,1251323.252
3/6/17,1249330.691
3/7/17,1245251.771
3/8/17,1238364.839
3/9/17,1235178.752
3/10/17,1239489.111
3/13/17,1235577.649
3/14/17,1231268.597
3/15/17,1240126.388
3/16/17,1238171.291
3/17/17,1235188.345
3/20/17,1238001.914
3/21/17,1227794.236
3/22/17,1223896.596
3/23/17,1224679.439
3/24/17,1225545.925
3/27/17,1219670.044
3/28/17,1226932.925
3/29/17,1226325.746
3/30/17,1226074.622
3/31/17,1224155.929
4/3/17,1223310.437
4/4/17,1226814.908
4/5/17,1226608.164
4/6/17,1229966.309
4/7/17,1227929.354
4/10/17,1231282.307
4/11/17,1231075.31
4/12/17,1227503.512
4/13/17,1214913.501
4/17/17,1224184.86
4/18/17,1222343.191
4/19/17,1211378.771
4/20/17,1219455.727
4/21/17,1217482.856
4/24/17,1230008.426
4/25/17,1252382.219
4/26/17,1252826.231
4/27/17,1251015.906
4/28/17,1251697.057
5/1/17,1245939.44
5/2/17,1245785.766
5/3/17,1248497.724
5/4/17,1240589.848
5/5/17,1242627.567
5/8/17,1246848.6
5/9/17,1243721.075
5/10/17,1247736.55
5/11/17,1244667.488
5/12/17,1244155.244
5/15/17,1249810.374
5/16/17,1251982.188
5/17/17,1233086.828
5/18/17,1236027.906
5/19/17,1244358.401
5/22/17,1243054.425
5/23/17,1246209.531
5/24/17,1248606.026
5/25/17,1254547.795
5/26/17,1252277.376
5/30/17,1250193.309
5/31/17,1250457.064
6/1/17,1255888.161
6/2/17,1257884.743
6/5/17,1255933.606
6/6/17,1252758.382
6/7/17,1251907.413
6/8/17,1252254.54
6/9/17,1261338.367
6/12/17,1265287.335
6/13/17,1267659.187
6/14/17,1269162.675
6/15/17,1268611.536
6/16/17,1270917.832
6/19/17,1276291.361
6/20/17,1272083.357
6/21/17,1264183.664
6/22/17,1264300.225
6/23/17,1259701.581
6/26/17,1260535.93
6/27/17,1256472.079
6/28/17,1267225.693
6/29/17,1257794.619
6/30/17,1274486.218
7/3/17,1280088.688
7/5/17,1271824.583
7/6/17,1261706.936
7/7/17,1265332.69
7/10/17,1265379.053
7/11/17,1263967.903
7/12/17,1271595.016
7/13/17,1273582.795
7/14/17,1277193.11
7/17/17,1277279.743
7/18/17,1271766.853
7/19/17,1275060.923
7/20/17,1268002.575
7/21/17,1264036.788
7/24/17,1263553.088
7/25/17,1284740.786
7/26/17,1277528.781
7/27/17,1282647.965
7/28/17,1289440.962
7/31/17,1293792.183
8/1/17,1297578.208
8/2/17,1297137.206
8/3/17,1297572.528
8/4/17,1301841.512
8/7/17,1301463.991
8/8/17,1300553.64
8/9/17,1303436.45
8/10/17,1291843.212
8/11/17,1289955.57
8/14/17,1295408.27
8/15/17,1291988.178
8/16/17,1295240.096
8/17/17,1279947.643
8/18/17,1277379.164
8/21/17,1276257.354
8/22/17,1288863.955
8/23/17,1282976.254
8/24/17,1284396.519
8/25/17,1289771.209
8/28/17,1286614.152
8/29/17,1288824.064
8/30/17,1292499.285
8/31/17,1296759.948
9/1/17,1301666.524
9/5/17,1293761.327
9/6/17,1300078.526
9/7/17,1301225.691
9/8/17,1301972.731
9/11/17,1321396.782
9/12/17,1330881.767
9/13/17,1330458.1
9/14/17,1333035.19
9/15/17,1335324.815
9/18/17,1342726.776
9/19/17,1348054.758
9/20/17,1349969.261
9/21/17,1345754.714
9/22/17,1345391.114
9/25/17,1346888.108
9/26/17,1345265.56
9/27/17,1343701.448
9/28/17,1346428.891
9/29/17,1345644.214
10/2/17,1350498.163
10/3/17,1355052.783
10/4/17,1359590.23
10/5/17,1364030.279
10/6/17,1362031.564
10/9/17,1361477.253
10/10/17,1369513.985
10/11/17,1370564.314
10/12/17,1371869.938
